Facility_Name,CO2,Category
Pommier,418.46958786666664,low
Pommier Access,418.46948799999996,low
Porc-Epic,418.4712268,medium
Priestman Street Gym,418.56123119999995,medium
Priestman To Willingdon Neighbour Connector,418.56135159999997,medium
Prince Charles Elementary School Playground,418.4212732,low
Prince Charles School,418.4212236,low
Prince Edward,418.46837359999995,low
Prince Edward Park Splash Pad,418.4683752,low
Princess Elizabeth School,418.4233348,low
Princess Elizabeth School Playground,418.42313759999996,low
Promenade Terry Fox Promenade,418.46711280000005,low
Prospect Street (Lower),418.56335440000004,medium
Prospect Street (Upper),418.56329639999996,medium
Prospect Street Lower,418.563352,medium
Prospect Street Lower (Lit),418.563352,medium
Prospect Street Upper,418.5632908,medium
Pugsley,418.4249544,low
Queen Sqaure A (Lit),418.5612992,medium
Queen Sqaure B,418.56151960000005,medium
Queen Square,418.5614828,medium
Queen Square (Baseball),418.561302,medium
Queen Square (Softball),418.5615092,medium
Queen Square A,418.561302,medium
Queen Square B,418.56151960000005,medium
Queen Square Park,418.5613824,medium
Queen Square Tennis Courts,418.56139920000004,medium
Queen Street Cenotaph,418.5618096,medium
QueenS Square,418.5613768,medium
Quinton Heights Park Playground,418.42017119999997,low
Rainbow Park Playground,418.4199596,low
Rainbow Park Splash Pad,418.41994359999995,low
Randoldh Street Park,418.5690156,medium
Randolph Street Park,418.5689812,medium
Reade,418.4723,medium
Reading Street Park,418.55905,medium
Reading Street Park / Parc Rue Reading,418.5589668,medium
Regent Street At Kings College,418.5612848,medium
Regent Street Park,418.5614396,medium
Reicker,418.46726820000003,low
Renard,418.47180000000003,medium
Renton,418.47251000000006,medium
Renton Park Splash Pad,418.4725632,medium
René-Arthur Fréchet,418.4691764,low
Riparian,418.47699159999996,medium
River Street Green,418.5625688,medium
Riverfront,418.4667418,low
Riverfront North Green,418.5642723111111,medium
Riverfront South Green,418.5633752,medium
Riverside,418.5645352,medium
Riverside Park,418.5645352,medium
Robertson Square,418.4231716,low
Robinson Park Drive,418.56723519999997,medium
Rockpile Road,418.42610659999997,low
Rockwood Park Bark Park,418.42409119999996,low
Rockwood Park Golf Course,418.4276124,low
Rockwood Park Playground,418.4243776,low
Rosewood Estates Park,418.5678928,medium
Roxborough,418.4757976,medium
Royal Kennebeccasis Yacht Club,418.4285056,low
Royal Oaks Golf Club,418.47902159999995,medium
Royal Road,418.5679939,medium
Royal Road Gym,418.5698516,medium
Royal Road Park,418.56800799999996,medium
Royals Back,418.5629064,medium
Royals Back (Lit),418.5629056,medium
Royals Field,418.562747,medium
Royals Field (Front),418.56252079999996,medium
Royals Front,418.5625184,medium
Royals Senior,418.5626844,medium
Royals Senior (Lit),418.5626836,medium
Ruisseau Humphreys Brook,418.4704744,medium
Ruisseau Rabbit Brook,418.4735138736842,medium
Saint John High School,418.42058620000006,low
Saint John Marina,418.427918,low
Saint John Power Boat Club,418.42273480000006,low
Salamanca,418.5600316,medium
Samuel De Champlain,418.4278504,low
Samuel-De-Champlain School,418.427996,low
Samuel-De-Champlain School Playground,418.42798799999997,low
Savannah Heights,418.4680372,low
Scotiabank Park North,418.5644824,medium
Scotiabank Park South,418.55702360000004,medium
Scout,418.4757564,medium
Seabury,418.4792028,medium
Seal Trail,418.41658375,low
Seaside Park Playground,418.41872040000004,low
Seawood Elementary School,418.41888400000005,low
Seawood School,418.4189864,low
Seawood School Playground,418.419002,low
